Región,País,Ciudad,Nombre,Ubicación,Tipo,Calificación,Precio,Foto URL
Centroamerica,Nicaragua,Matagalpa,Cerrito de la Cruz,"{'lat': 12.9350312, 'lng': -86.19478459999999}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoHpgEJdzXsXAWSNnlSRshNLqz6JCsFkWuqvJf-7b1xkrNCl15e3Rh1vPHaRH6Vteq2DjAicaNeyPG4On0sOAx3K_g-ypmxADL8y5UshElCl4zUza450vVSTMGpDVatoNmE7m3HfDZRGsKm5GjLG89wUQwSreaCtAeUopxZHY8St9X7&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Jinotega,Di hg,"{'lat': 13.1680009, 'lng': -86.0660584}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWriPCGSHhWc3qywKXI6T7hpdxDODscnJKEqXqMKcSBzgAjJQJAvQmOCpnLM-uUnpu9ehqrVEBT9hR19bD1Psp_7a7HWJQXsHZ5pj-Lh3S4sjMoghuwwBvWCi4LddlF06IVpqNDniZhXpxRh-ENntl_EF0-na7inRDhnmsKAKTK_cVVh&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Jinotega,Mirador la pedrera,"{'lat': 13.040373, 'lng': -85.9664344}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWr2CD4nAufsr-T79z6otr3QgxHOTREdU8DsqJJOPbl-4p2Sl8k5LQ6T8wf5lzqhf4au9UfPzoTwZkg2LqvdlBHVcx9ekKlHCjBjPFrqFS9femqrDHKVoS1unI9vQVVDWVzUddRtm2V5napxBh7tPESrsDe4Brqh_LY2Bunu1HJmJ8Bw&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,León,Finca el porvenir,"{'lat': 12.91297, 'lng': -86.1659167}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Esteli,BARRIO LOS CHILAMATES,"{'lat': 12.9742687, 'lng': -86.23323359999999}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,No disponible
Centroamerica,Nicaragua,Esteli,Las sidra,"{'lat': 12.9380345, 'lng': -86.20775379999999}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Esteli,La Quinta brenda,"{'lat': 12.9668377, 'lng': -86.2349044}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Matagalpa,Empalme El Guayacán,"{'lat': 12.9215692, 'lng': -86.0097538}","['tourist_attraction', 'point_of_interest', 'establishment']",4,No disponible,No disponible
Centroamerica,Nicaragua,Jinotega,Gota de leche,"{'lat': 13.1351095, 'lng': -85.9858751}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWonUo37C49gox3DZArM8YDa0EmQ7JWNKrVIvopIKRt3wPs3sroWsGmKOFEgncBXCEjcpXyjDb_yOcWw8grokfOjidwwoRYiSw1qGLTs3pHQJCvfejGiS6jMq_JrJGBs5oRb8m0aMpvaMfIHZV-JGj3QDCq-lS5IWxSXBccgODlAqQwz&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Pre-Columbian Museum Chagüitillo,"{'lat': 12.8845995, 'lng': -86.08291249999999}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWproV8kdlAvTpzpJ6shyrt8MEiMI0KwEtsMzSOmmfPVlfSWJta4I2b49VlQAD2x2hjPnJK3vUPc3VBEgicsw75r_xVrLgv6LHeO2K8Y4QPec465lZ7pLBz4rMLv55msNXhqiB3vlwk3VK5Crp8tE54fclRYtHQgdMbraIR0t5DEVl6E&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Cerro Mirador la Peña,"{'lat': 12.9124547, 'lng': -86.007027}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Matagalpa,Zeledon,"{'lat': 13.0209287, 'lng': -85.93832250000001}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Jinotega,Roca monchis,"{'lat': 13.2024926, 'lng': -86.1270924}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWo9qxaHR1YO8Y84jjQm5N9YzhNPAcA9miEKXdIn8fj9O5NVjgCL7VJTQxEA907TlKjdYjtSvJCPSr4ftZ7wu9npjp7IQZ-6yjqSOikNNyoAh94IarJ7MJ084ZVuo8T0VmBRJxh05cPCgCtXAWSqyLyaGBltUb4TnOOQGDNl2vVQBEK3&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Centro Recreativo Gogogogo,"{'lat': 12.8916182, 'lng': -86.0183378}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,No disponible
Centroamerica,Nicaragua,Matagalpa,Mirador La Mesita (Los Mangos),"{'lat': 12.9217901, 'lng': -86.235631}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqLPtttC8za2rnOgT99MQjoEv9uuynk6WbnlIH28Qvbj6i9jjPaftHrNvQKlqpDKl2AAHH68nQidjoHoeLAbfVfYaHC9XnIdzquYscRxx0TtqCOwUhlc5nQ3KpDg44TcfqMP2K7hkS956W1AKKV--3B7BLJO7Ih_hVtvMzZdn5fS14q&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Estelí,La Cruz de San Antonio,"{'lat': 13.0614822, 'lng': -86.2827168}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWre_TDmYBHceAY9sUCNbEEayZxc4uKEe31AThGTgxcD0L_U5I7kMuIE1uWF7IFv7xqLIk4CsqLRffBzeBw1rQcLb8gYEYm2yIXCiKRa9_iI38ofmNM0pXSgwyOt4ZhlZenJOcmDFp5DmXyvWpvDn_4zzzm70lJP6K5MzTs-JaZxtlAT&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Sitio Turistico Rosa Mistica,"{'lat': 12.9755356, 'lng': -85.9382237}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqDylbvhAdGs3pVx-6mRppT1cRlhRY4NPYtY2zllebNomDQht8wV07y4CpOTsuWTuQQh3af8NVM72DbXom7ur4rKLEj6gBnOk6SgVahxkC5pFge0_shg6RtDWuuFXn_Lc86x_P2hYcKGWXaDf_lwAVlsz2_KwuQhfBe1FIf_T6HXFFf&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,FINCA GALA-RAY,"{'lat': 12.995055, 'lng': -85.93148699999999}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrh8ZJRuEAwHvVGOghV-NdjxqCF9VPW7kc6-ZXzDtHqlue9iK_Q8FU99mBUa6A4K6fp6GSfQknq2t7vITTyFstXsnKgDvSOKrydJgvTchJknqSX54nWCM3q1ZeSscQRnh-sf9gn1ckqdRxWMBW9WKzQElT53QFkKjHqgYLZ_1_gkMNV&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Jinotega,Finca Hugo Medina,"{'lat': 13.0809208, 'lng': -85.92958589999999}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWowsxFevRsUVPr-6NycqdWTLL-leskdSniSCgRs3KsilqIy29BaXncy-b17mQAs2gbcgDdez5lOCCiRdisD8VCy2gFywRVN1G3PAWwVn1jKBMRpfAFYNJ8cY2Nc3yEVXTppCZrusAL1zP3d6jOhSvbGv71Pa82X3x4cvtXo5REAZaH3&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Estelí,Finca san Antonio,"{'lat': 13.0691889, 'lng': -86.28917489999999}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Matagalpa,Cerro de la Cruz,"{'lat': 12.8571737, 'lng': -86.08168239999999}","['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWo91gbpVz3GBYiAhsxqE7b6u8zemEmDDCfM8JYVsqcNwbMGuMeCxp-340wTVrph1dKLtKPw065wXpkuCUFFJo6_63jEX1acGxdA3tYntVz3kqafIIlxQv8PWWINtrR8u2TtiWRpMPkmzmIJHIzFryPKCSN2ShBZX0HUazoB2k4RWUwk&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,El refugio de Saint Tomas,"{'lat': 12.9662741, 'lng': -85.9329453}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Jinotega,Centro recreativo Los Cocos,"{'lat': 13.205433, 'lng': -86.1840095}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWre721taZa3SH-4hrGp8zFM32Y6TBNxjeMh-5-zCq4shQ2-9eZJuxuG-rkZudWddTy9zNbsATRLKCCxW9gy3lpavZvBMJxXYZgcqP0g_XiINTU5RRkZZZf7zTXsLHxEUwQF77Xrg5Av2SCZWFFntCNvbWhH2h35qDMuBUM3vh6WNKnZ&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Casa GCH,"{'lat': 12.9638697, 'lng': -85.9337943}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Matagalpa,Agua Florida,"{'lat': 13.016153, 'lng': -85.91792699999999}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrdj1Lsd3Qy-zgTaHsA4kcYkFZBjTkYTtkUt2U-cPCUIyPjUVA6AKzYiZxqep69XSUlF5nnCBd_hPRAcJFIsi0F_rdqvGmyinowSfBx-h6ixfO1whDx5wCMUHCQQ0ra1f78IS-8XGX7UXEkxq286KSZH_cB_cZkSff-wy7C2JZDovWU&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Finca del Carmen López López,"{'lat': 12.9422703, 'lng': -85.93185199999999}","['tourist_attraction', 'point_of_interest', 'establishment']",4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrKbNxAcK1fWV5fzLAguVIyGuKlz9zyD4r7hTOJLVfyK7cON6xAcB8Bdx3gZc7sCiPd7CAaBpPHLjW6B5lZ_Wrtnzv6cYi-6_T3nk7MM51W6l07KrdgX9wMmlCb7tDjVai-vhRLPovZin-ujuRWsemsWg3rS-cFWZAFfQeiH5wgFyqe&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Area de Cecado Café (Anonymous Tour),"{'lat': 12.9954512, 'lng': -85.9105505}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoboO2h3HkU9W_xQlNnGzOVncaVdUOBi_avV83UA5MQD1kfUSWza7O1dPnpx2ysBkqSoYo4PG2LVf-_ovpCo3u4vyqI4KO_fR6p_c-O801BnqomLgzSMIAEl2JKdfC2nsKOWw1UNeWp-L1Rb-WfCqh3eGj-eRFYpTc9sbvZBlKAyTo6&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Barrigometro (AnonymousTour),"{'lat': 12.9986576, 'lng': -85.9094539}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqSa6-UjAXNaGPZzrRAMjzqtTFIS54Oo68TXcUDw0SQFb5_nUdZ1gNZSPBuEpqvXyLKJ0Q-3vV3UraZnSp_1kWonN0qi8i8ZUKRYpaNrahpLladwHyCAAA6CadkfBZYABg6_N5kNfnqTJEoUw-CT0uKhDI6LDuRCilgwKPf1tGhgymZ&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Jinotega,Reserva Natural Finca Kilimanjaro,"{'lat': 13.2295313, 'lng': -86.06336979999999}","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.8,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoJq7AG31Ss4GEpb10DTviC4aCLQiyolDnr4HriDd-ZNz30cJqzbar8R0JLvyNiYvASkmggO8JoO97yv0DUltFKOy0e8-Jy8YX9JtM6idb51wWTHQr5Z9KCznf2lrVCmPcfcUH0SakiO6JuufeuCQjMMp3V16hWQJJOjWwKFa6sikYq&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Matagalpa,Finca El Pilar,"{'lat': 13.0261737, 'lng': -85.9045766}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Managua,Monument To The Unknown Soldier,"{'lat': 12.1544077, 'lng': -86.2740201}","['tourist_attraction', 'point_of_interest', 'establishment']",4.1,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrrloZ78YrVcJH57igc5-cUkO5RpX3fnAPewvrrxHArN9VOP96pUUfZQ9-rjDY--8E3dy5f_FeuKST4Z7J6rs3TAvEguBGNGhAQv0P61K-H7Ua2rs3lz7CQMDooiHEYPQD7nVSYfYLEJcIpX2W8tlEFknHUpcHu2uQd94E24Aoi-GxV&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Mirador de Catarina,"{'lat': 11.9134, 'lng': -86.069}","['tourist_attraction', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrNHcB5gDs9PiBPiTVF6ZpDYCpbMY9IhzpB9GIqIEwaqHkqOoC9MY6gM7kJH5RyBnMHf7rhxBbFT6zf-7LfdSup2S7T0ysHmNlxNUFdnu35u8cYny6dkrlt5JbvqhJ-5J48X8wc3Ou6ZQLa1-v0-jqtlMmhFOYRkt4tHmt3lXjnDaAu&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Masaya Central Park,"{'lat': 11.9737616, 'lng': -86.0959396}","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4.2,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWp51lB8xp8rqA8L60YFsTbXSHRbWcQSFuWlhvmcynY3liG7ysYywoT1Tj3mpjoGvCRuvwKm3fHzP6_EOOqUBcuo66iu4BvGcYTCd5A6IzBtCbm9IMbj7NVe8TvVbdbVdp5_5kfkq5EennXtAcSuRloF8qBjqwX8ZS_dAAxcG2yfxLU&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Parque Luis Alfonso Velásquez Flores,"{'lat': 12.1518397, 'lng': -86.27108849999999}","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoVZpaUp37FWN5q6EHasIwk4Dhesq3FLspTRVLGbkxCCWQZWpCgviuRAAB6mYQgnryi52RyVTWhstNnXDZcgpyQHtkxEuYs0EEFEF_jDczfxcfjCom0bPEYRx55ZMqOCbvBAadACukLchrQPyM1MZhF3l6cHDgQIwAxaqS95rD0inKo&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Zoológico Nacional de Nicaragua,"{'lat': 12.0404905, 'lng': -86.1929835}","['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqtM9zakYQ5yFlnzJhO-YbGpWBWe_frT89qx7l8ITE5gq6rfDsODsgEGJOj-5YFThK3D_WXOCYMJc8DOOx-jqfKScx_9YhPGTSI2Ih80ZB8_6da_x27vJ1VecFk2p770Yo9j5TPtXUNkcCIL3WE0AjQy4X3kv9BPXNO-298zHSuvdPG&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Granada,Chocolate Museum of Granada,"{'lat': 11.9317839, 'lng': -85.9553079}","['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqHLYX97k8jkpGfDB7daGQlROeI_8tfDy0L3IWQNG5cUk47U-59Ars3vYp7k2Y8BP74UCjVMRQoxH-X2_pzTMapSyQG34etxVXj9jbZJt1fKJAResmDJ-4iC-MBvOgnnvNeTxN8iHAb4d45q-Hg3PcJQAPvBf1fbeUYjjCWl5nd6RqY&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Granada,SURANT BOAT Nicaragua,"{'lat': 11.894529, 'lng': -85.93071599999999}","['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWq8HdROO5CJm1TS-n2UmER8GS33t5aRh_7JZyiY_zNuJ7Yr55u_GIa8xC1RygouLoyiDJp6meMGO49pBHkuPPafoYaGH0rNPiVneq5etefXBc_E8sakb77Z7jSJtnmG2wa_VjP0237dUGeRULqq_XLTVUwx0btQijlCjWwLT6uTJRtE&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Carazo,La Mákina Natural Reserve,"{'lat': 11.7409824, 'lng': -86.3267126}","['campground', 'tourist_attraction', 'park', 'zoo', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWo3fduQNGJ4zRl6UnrFKLz-DHrkVwmyni3SYZRYwOvnPA6HpkUdH-rtp-LQeqkq3HtL7qqbLPvSlZz_x07OuakGvg1vZt2XEBoKaE6BeCAQez0IcCmsjXfoNDw5Yynj4XWwKn9gqeeer671IBe38eelkIND3DatnTJbVXBb8d4uLLev&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Museo sitio Hacienda San Jacinto,"{'lat': 12.339489, 'lng': -86.0222105}","['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoHuUaVfC1Wpmv-zXGObVtBOZMCnBij6MYIn9SRBq__Y0_nRjt6Pn2910B2K8bLlIfd3BWmzYZQy9HsCSt2ezIIYpaKXguDkT5yd-wqJUjW2tgs8nQHf1jSWQn7oWsY-P__HkKkcUwm3eMe9e33uxiXybc6_ilADSkhR2BF6rqixnA-&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Parroquia San Jerónimo,"{'lat': 11.9788136, 'lng': -86.09749889999999}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWq4FedL8YoWsW0fY3kWK5wsnaP6rRBoSLWmG6iqv07I5PBoYD5gxHktCBNu10_1KDMYlm2EhPhUm97WqgnndxeR62GEzc_s1q47AiOxoD7gUSPC1nnk20CWM8-YSSboxZ1Bk3lePhZ503ELalDJcCX5aH_gLb1DfK8ND7zW8y83ub3S&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Rivas,Reserva estancia el Congo,"{'lat': 11.6405693, 'lng': -85.9005537}","['tourist_attraction', 'point_of_interest', 'establishment']",3.9,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWobj_GYpHcjFBfBYlSEqoErmtqu5CUO__RvjPOvrGOsUdW6sF4bMBVm-VT6puD2hzKP9WSnoV_ve81UvmUKWHVZFNsJvE0vjre6j6pNusKXtqBiO1ZGOBb1utdWYgdKfwXEmYqNSs32aZk206FvfTO9WrngJjXMglZQ9SQOnKFJuAh_&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Cultural Center Old Craft Market,"{'lat': 11.9738889, 'lng': -86.09361109999999}","['tourist_attraction', 'point_of_interest', 'establishment']",4.3,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqp4bKpF1dtoSJRZjRA1mnRi-UBzSehB8NP9mA3Fu2EYKM9bgHaoJYK3eEBsh9NXyyt8m43h71IeTTUzzQPqhSrfii1w6DOfkV4KPTCntxTljXCpoFU0z1gsnJX3-hHNn7xttmrxdW7CBizxsM_nQqdDnMqzajNP9tuA_oPJh0q_u4u&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Granada,La Polvora Fortress,"{'lat': 11.9286067, 'lng': -85.9652586}","['tourist_attraction', 'point_of_interest', 'establishment']",4.1,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrIA2a_ciAZmVwEGk6brwm1i2SwcK-MqR7EESNdX7v3_UkczSANPTZuS99ClLiG5cQQjm8apH8ZuC3s9LX_aD3XVIdsbp4A0KHG07YCBiVQ0cL32Gqy3lN1CZQZb26vnHZ0V2dhIhbLS8TK4K_Wx-dTy_xwwPpRqoDKPvNAyLV08v7v&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Reserva Silvestre Quelantaro,"{'lat': 11.9400648, 'lng': -86.4946224}","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoIPKap-Kv2AxogB4y_CDXR_7dkuSLtOzaUK6hsXO0m2lYTG8pgXs3I51LenbI271RvwM30ysLP8asle-tDRtlxO-gsqaY36wUEzF3QjZDXh09EqJWqsTL6EixQoyU0MRv42CzKBr45qRsWTqkUjXQ2jLfipjOPMWSoFlBgHjfU0SBp&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Santiago of Managua Cathedral,"{'lat': 12.1563437, 'lng': -86.2716825}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWqP7AEeUT_ippL8I6vkTJ3GZz2dnMixpFc1383MG98QHweEZmzl6hVTBGmNXCclI8EgyJAZAlIRpoJ8Nyihtptb9vrSuNVjV3GaDKUN4V6BCFSrQSCADrgoMTfTj_jHVW8shIlzBqfuQag7QxBgp5_E0cJWoF5HiJ1pubYrfG-dJYyr&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Plaza Nicaragua,"{'lat': 12.1608125, 'lng': -86.2733125}","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWoDNJ4N3ug6JeMIrihJi1ADawuqnFTDjfcJ0k7p1brDFcm_wQmJDQUmG1TwEruH2vfY2HA9TjSvGfANPXi4Hqz9CLGxTDJHpJOLULdKwmfpuvI6pd0A0VEj8EvtnDjTDDcQDEPCZNn7YooTkjXoYg19OU2n2qsUsl8Mtd19MFJFa7DH&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Managua,Catedral Metropolitana de Managua,"{'lat': 12.1326487, 'lng': -86.2659683}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4.6,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWpTwWB3LR9tIsglIa4Acf4CDxE3SrJw8dptQ7cBror0Q4FfteJQzQ02-hv5cvp-9ijQQJtOI4f_h9XYObf-x88WoXfkTCiPfe1nAGQQHYP9xyecXCKhLPPkr4En0dHmiuNxLTx80QJcxOtHAqNc00Ltw7lkz2OFk8b-mtVufssXsfVc&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Elias,"{'lat': 11.983407, 'lng': -86.0908745}","['tourist_attraction', 'point_of_interest', 'establishment']",5,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWrePqOst9E0Yc3A8_LFg7n23eTFkZY7N8U9tlgFibKnZXwxaJWVc95iuguWgYarXaI2l1YkeVxeU0T91LbMAWyWpRPWdYcxlBXd_hzB942x51LszQAQjZOkoXOBMJv0K_ubTk2tNvRbOtDGWT4twGYqKrjikfmsECERWk0r0ju1Hcvd&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
Centroamerica,Nicaragua,Masaya,Las flores 💐 masaya,"{'lat': 11.985293, 'lng': -86.04582099999999}","['tourist_attraction', 'point_of_interest', 'establishment']",No disponible,No disponible,No disponible
Centroamerica,Nicaragua,Masaya,Rotonda San Jeronimo,"{'lat': 11.9880272, 'lng': -86.0964274}","['tourist_attraction', 'point_of_interest', 'establishment']",4.4,No disponible,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdDdOWra582zozBz7EyoUHgaR7oGLaP4jwj-N9OtsWIJayqOZaYJOUG2hKdYNfQfHVAdey2jxlYuQwgGC4vq_dOeP_LxuS1rLaw18CXwUP5m3asKC9zU1XZ0fJBNEiE2tz7CdpGxyRgUsLZZBeVfHz4x34s8boRNGw5ffnrzXGC-ap2CTWwy&key=AIzaSyApbt6sBHnTAGiGvpZ6vtMmwqXpcEueisE
